headway_seconds,station_id,station_name,zone,station_type,mechanism,applicable,baseline_rho,mild_severity_value,mild_physical_parameter,mild_effective_rho,moderate_severity_value,moderate_physical_parameter,moderate_effective_rho,severe_severity_value,severe_physical_parameter,severe_effective_rho,classification,highest_workload_variant,equation_source,buffer_capacity_used_in_classification,notes
102.5,S26,Powertrain / Battery Pack Marriage,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,MICRO_STOPS,True,0.7551219512195121,0.25,expected_extra_seconds_per_visit=7.5672,0.8289481707317072,0.5,expected_extra_seconds_per_visit=15.8813,0.910060975609756,0.8,expected_extra_seconds_per_visit=29.8800,1.0466341463414632,BORDERLINE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S26,Powertrain / Battery Pack Marriage,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,VEHICLE_MIX_OVERLOAD,True,0.7551219512195121,0.25,shift_toward_actual_slowest_variant=0.25,0.7770731707317072,0.5,shift_toward_actual_slowest_variant=0.60,0.8078048780487803,0.8,shift_toward_actual_slowest_variant=1.00,0.8429268292682927,INCAPABLE,EV,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S26,Powertrain / Battery Pack Marriage,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,ARRIVAL_BURST,True,0.7551219512195121,0.25,arrival_headway_multiplier=0.95,0.7948652118100128,0.5,arrival_headway_multiplier=0.88,0.8580931263858091,0.8,arrival_headway_multiplier=0.78,0.9681050656660412,HARD_NEGATIVE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S26,Powertrain / Battery Pack Marriage,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,EQUIPMENT_DEGRADATION_UNSEEN,True,0.7551219512195121,0.25,cycle_multiplier=1.4000,1.057170731707317,0.5,cycle_multiplier=1.6000,1.2081951219512195,0.8,cycle_multiplier=1.8400,1.3894243902439023,POSITIVE-CAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S27,Powertrain / Battery Pack Mounting Fastening,final_assembly,TORQUE_FASTENING,MANUAL_VARIATION,False,0.21839024390243905,0.25,cycle_multiplier=1.2750,0.21839024390243905,0.5,cycle_multiplier=1.4000,0.21839024390243905,0.8,cycle_multiplier=1.5500,0.21839024390243905,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S27,Powertrain / Battery Pack Mounting Fastening,final_assembly,TORQUE_FASTENING,MICRO_STOPS,True,0.21839024390243905,0.25,expected_extra_seconds_per_visit=7.5672,0.2922164634146342,0.5,expected_extra_seconds_per_visit=15.8813,0.373329268292683,0.8,expected_extra_seconds_per_visit=29.8800,0.5099024390243903,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S27,Powertrain / Battery Pack Mounting Fastening,final_assembly,TORQUE_FASTENING,VEHICLE_MIX_OVERLOAD,True,0.21839024390243905,0.25,shift_toward_actual_slowest_variant=0.25,0.22013414634146342,0.5,shift_toward_actual_slowest_variant=0.60,0.22257560975609755,0.8,shift_toward_actual_slowest_variant=1.00,0.2253658536585366,INCAPABLE,ICE_SUV,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S27,Powertrain / Battery Pack Mounting Fastening,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,True,0.21839024390243905,0.25,arrival_headway_multiplier=0.95,0.22988446726572534,0.5,arrival_headway_multiplier=0.88,0.2481707317073171,0.8,arrival_headway_multiplier=0.78,0.27998749218261415,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S27,Powertrain / Battery Pack Mounting Fastening,final_assembly,TORQUE_FASTENING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.21839024390243905,0.25,cycle_multiplier=1.4000,0.3057463414634147,0.5,cycle_multiplier=1.6000,0.3494243902439025,0.8,cycle_multiplier=1.8400,0.4018380487804879,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S28,Suspension / Chassis Fastening,final_assembly,TORQUE_FASTENING,MANUAL_VARIATION,False,0.25809756097560976,0.25,cycle_multiplier=1.2750,0.25809756097560976,0.5,cycle_multiplier=1.4000,0.25809756097560976,0.8,cycle_multiplier=1.5500,0.25809756097560976,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S28,Suspension / Chassis Fastening,final_assembly,TORQUE_FASTENING,MICRO_STOPS,True,0.25809756097560976,0.25,expected_extra_seconds_per_visit=7.5672,0.3319237804878049,0.5,expected_extra_seconds_per_visit=15.8813,0.4130365853658537,0.8,expected_extra_seconds_per_visit=29.8800,0.549609756097561,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S28,Suspension / Chassis Fastening,final_assembly,TORQUE_FASTENING,VEHICLE_MIX_OVERLOAD,True,0.25809756097560976,0.25,shift_toward_actual_slowest_variant=0.25,0.2601585365853658,0.5,shift_toward_actual_slowest_variant=0.60,0.2630439024390244,0.8,shift_toward_actual_slowest_variant=1.00,0.26634146341463416,INCAPABLE,ICE_SUV,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S28,Suspension / Chassis Fastening,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,True,0.25809756097560976,0.25,arrival_headway_multiplier=0.95,0.2716816431322208,0.5,arrival_headway_multiplier=0.88,0.29329268292682925,0.8,arrival_headway_multiplier=0.78,0.3308943089430894,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S28,Suspension / Chassis Fastening,final_assembly,TORQUE_FASTENING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.25809756097560976,0.25,cycle_multiplier=1.4000,0.36133658536585367,0.5,cycle_multiplier=1.6000,0.4129560975609756,0.8,cycle_multiplier=1.8400,0.474899512195122,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S29,Seat Installation,final_assembly,MANUAL_ASSEMBLY,MANUAL_VARIATION,True,0.5365853658536586,0.25,cycle_multiplier=1.2750,0.6841463414634146,0.5,cycle_multiplier=1.4000,0.751219512195122,0.8,cycle_multiplier=1.5500,0.8317073170731707,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S29,Seat Installation,final_assembly,MANUAL_ASSEMBLY,MICRO_STOPS,False,0.5365853658536586,0.25,expected_extra_seconds_per_visit=7.5672,0.5365853658536586,0.5,expected_extra_seconds_per_visit=15.8813,0.5365853658536586,0.8,expected_extra_seconds_per_visit=29.8800,0.5365853658536586,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S29,Seat Installation,final_assembly,MANUAL_ASSEMBLY,VEHICLE_MIX_OVERLOAD,True,0.5365853658536586,0.25,shift_toward_actual_slowest_variant=0.25,0.5365853658536586,0.5,shift_toward_actual_slowest_variant=0.60,0.5365853658536586,0.8,shift_toward_actual_slowest_variant=1.00,0.5365853658536586,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S29,Seat Installation,final_assembly,MANUAL_ASSEMBLY,ARRIVAL_BURST,True,0.5365853658536586,0.25,arrival_headway_multiplier=0.95,0.564826700898588,0.5,arrival_headway_multiplier=0.88,0.6097560975609756,0.8,arrival_headway_multiplier=0.78,0.6879299562226392,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S29,Seat Installation,final_assembly,MANUAL_ASSEMBLY,EQUIPMENT_DEGRADATION_UNSEEN,False,0.5365853658536586,0.25,cycle_multiplier=1.4000,0.5365853658536586,0.5,cycle_multiplier=1.6000,0.5365853658536586,0.8,cycle_multiplier=1.8400,0.5365853658536586,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S30,Seat Torque Verification,final_assembly,TORQUE_FASTENING,MANUAL_VARIATION,False,0.1786829268292683,0.25,cycle_multiplier=1.2750,0.1786829268292683,0.5,cycle_multiplier=1.4000,0.1786829268292683,0.8,cycle_multiplier=1.5500,0.1786829268292683,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S30,Seat Torque Verification,final_assembly,TORQUE_FASTENING,MICRO_STOPS,True,0.1786829268292683,0.25,expected_extra_seconds_per_visit=7.5672,0.25250914634146343,0.5,expected_extra_seconds_per_visit=15.8813,0.3336219512195122,0.8,expected_extra_seconds_per_visit=29.8800,0.4701951219512195,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S30,Seat Torque Verification,final_assembly,TORQUE_FASTENING,VEHICLE_MIX_OVERLOAD,True,0.1786829268292683,0.25,shift_toward_actual_slowest_variant=0.25,0.18010975609756097,0.5,shift_toward_actual_slowest_variant=0.60,0.18210731707317074,0.8,shift_toward_actual_slowest_variant=1.00,0.18439024390243905,INCAPABLE,ICE_SUV,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S30,Seat Torque Verification,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,True,0.1786829268292683,0.25,arrival_headway_multiplier=0.95,0.1880872913992298,0.5,arrival_headway_multiplier=0.88,0.2030487804878049,0.8,arrival_headway_multiplier=0.78,0.22908067542213886,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S30,Seat Torque Verification,final_assembly,TORQUE_FASTENING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.1786829268292683,0.25,cycle_multiplier=1.4000,0.2501560975609756,0.5,cycle_multiplier=1.6000,0.2858926829268293,0.8,cycle_multiplier=1.8400,0.3287765853658537,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S31,Wheel Installation,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,MANUAL_VARIATION,False,0.1951219512195122,0.25,cycle_multiplier=1.2750,0.1951219512195122,0.5,cycle_multiplier=1.4000,0.1951219512195122,0.8,cycle_multiplier=1.5500,0.1951219512195122,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S31,Wheel Installation,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,MICRO_STOPS,True,0.1951219512195122,0.25,expected_extra_seconds_per_visit=7.5672,0.26894817073170735,0.5,expected_extra_seconds_per_visit=15.8813,0.35006097560975613,0.8,expected_extra_seconds_per_visit=29.8800,0.4866341463414634,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S31,Wheel Installation,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,VEHICLE_MIX_OVERLOAD,True,0.1951219512195122,0.25,shift_toward_actual_slowest_variant=0.25,0.1951219512195122,0.5,shift_toward_actual_slowest_variant=0.60,0.1951219512195122,0.8,shift_toward_actual_slowest_variant=1.00,0.1951219512195122,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S31,Wheel Installation,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,ARRIVAL_BURST,True,0.1951219512195122,0.25,arrival_headway_multiplier=0.95,0.20539152759948653,0.5,arrival_headway_multiplier=0.88,0.22172949002217296,0.8,arrival_headway_multiplier=0.78,0.2501563477173233,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S31,Wheel Installation,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,EQUIPMENT_DEGRADATION_UNSEEN,True,0.1951219512195122,0.25,cycle_multiplier=1.4000,0.27317073170731704,0.5,cycle_multiplier=1.6000,0.31219512195121957,0.8,cycle_multiplier=1.8400,0.3590243902439025,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S32,Wheel Torque,final_assembly,TORQUE_FASTENING,MANUAL_VARIATION,False,0.15882926829268293,0.25,cycle_multiplier=1.2750,0.15882926829268293,0.5,cycle_multiplier=1.4000,0.15882926829268293,0.8,cycle_multiplier=1.5500,0.15882926829268293,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S32,Wheel Torque,final_assembly,TORQUE_FASTENING,MICRO_STOPS,True,0.15882926829268293,0.25,expected_extra_seconds_per_visit=7.5672,0.23265548780487805,0.5,expected_extra_seconds_per_visit=15.8813,0.31376829268292683,0.8,expected_extra_seconds_per_visit=29.8800,0.4503414634146341,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S32,Wheel Torque,final_assembly,TORQUE_FASTENING,VEHICLE_MIX_OVERLOAD,True,0.15882926829268293,0.25,shift_toward_actual_slowest_variant=0.25,0.16009756097560976,0.5,shift_toward_actual_slowest_variant=0.60,0.16187317073170734,0.8,shift_toward_actual_slowest_variant=1.00,0.16390243902439025,INCAPABLE,ICE_SUV,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S32,Wheel Torque,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,True,0.15882926829268293,0.25,arrival_headway_multiplier=0.95,0.16718870346598202,0.5,arrival_headway_multiplier=0.88,0.18048780487804877,0.8,arrival_headway_multiplier=0.78,0.20362726704190118,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S32,Wheel Torque,final_assembly,TORQUE_FASTENING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.15882926829268293,0.25,cycle_multiplier=1.4000,0.2223609756097561,0.5,cycle_multiplier=1.6000,0.2541268292682927,0.8,cycle_multiplier=1.8400,0.2922458536585366,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S33,Door / Closure Finishing,final_assembly,MANUAL_ASSEMBLY,MANUAL_VARIATION,True,0.5658536585365853,0.25,cycle_multiplier=1.2750,0.7214634146341462,0.5,cycle_multiplier=1.4000,0.7921951219512194,0.8,cycle_multiplier=1.5500,0.8770731707317071,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S33,Door / Closure Finishing,final_assembly,MANUAL_ASSEMBLY,MICRO_STOPS,False,0.5658536585365853,0.25,expected_extra_seconds_per_visit=7.5672,0.5658536585365853,0.5,expected_extra_seconds_per_visit=15.8813,0.5658536585365853,0.8,expected_extra_seconds_per_visit=29.8800,0.5658536585365853,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S33,Door / Closure Finishing,final_assembly,MANUAL_ASSEMBLY,VEHICLE_MIX_OVERLOAD,True,0.5658536585365853,0.25,shift_toward_actual_slowest_variant=0.25,0.5658536585365853,0.5,shift_toward_actual_slowest_variant=0.60,0.5658536585365853,0.8,shift_toward_actual_slowest_variant=1.00,0.5658536585365853,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S33,Door / Closure Finishing,final_assembly,MANUAL_ASSEMBLY,ARRIVAL_BURST,True,0.5658536585365853,0.25,arrival_headway_multiplier=0.95,0.5956354300385109,0.5,arrival_headway_multiplier=0.88,0.6430155210643015,0.8,arrival_headway_multiplier=0.78,0.7254534083802375,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S33,Door / Closure Finishing,final_assembly,MANUAL_ASSEMBLY,EQUIPMENT_DEGRADATION_UNSEEN,False,0.5658536585365853,0.25,cycle_multiplier=1.4000,0.5658536585365853,0.5,cycle_multiplier=1.6000,0.5658536585365853,0.8,cycle_multiplier=1.8400,0.5658536585365853,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S34,Electrical Connection / System Check,final_assembly,MANUAL_ASSEMBLY,MANUAL_VARIATION,True,0.6634146341463415,0.25,cycle_multiplier=1.2750,0.8458536585365853,0.5,cycle_multiplier=1.4000,0.928780487804878,0.8,cycle_multiplier=1.5500,1.0282926829268293,BORDERLINE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S34,Electrical Connection / System Check,final_assembly,MANUAL_ASSEMBLY,MICRO_STOPS,False,0.6634146341463415,0.25,expected_extra_seconds_per_visit=7.5672,0.6634146341463415,0.5,expected_extra_seconds_per_visit=15.8813,0.6634146341463415,0.8,expected_extra_seconds_per_visit=29.8800,0.6634146341463415,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S34,Electrical Connection / System Check,final_assembly,MANUAL_ASSEMBLY,VEHICLE_MIX_OVERLOAD,True,0.6634146341463415,0.25,shift_toward_actual_slowest_variant=0.25,0.6634146341463415,0.5,shift_toward_actual_slowest_variant=0.60,0.6634146341463415,0.8,shift_toward_actual_slowest_variant=1.00,0.6634146341463415,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S34,Electrical Connection / System Check,final_assembly,MANUAL_ASSEMBLY,ARRIVAL_BURST,True,0.6634146341463415,0.25,arrival_headway_multiplier=0.95,0.6983311938382543,0.5,arrival_headway_multiplier=0.88,0.753880266075388,0.8,arrival_headway_multiplier=0.78,0.8505315822388994,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S34,Electrical Connection / System Check,final_assembly,MANUAL_ASSEMBLY,EQUIPMENT_DEGRADATION_UNSEEN,False,0.6634146341463415,0.25,cycle_multiplier=1.4000,0.6634146341463415,0.5,cycle_multiplier=1.6000,0.6634146341463415,0.8,cycle_multiplier=1.8400,0.6634146341463415,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S35,Fluid-Related Process / Preparation,final_assembly,FLUID_FILL_FUNCTIONAL,MANUAL_VARIATION,False,0.2965853658536585,0.25,cycle_multiplier=1.2750,0.2965853658536585,0.5,cycle_multiplier=1.4000,0.2965853658536585,0.8,cycle_multiplier=1.5500,0.2965853658536585,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S35,Fluid-Related Process / Preparation,final_assembly,FLUID_FILL_FUNCTIONAL,MICRO_STOPS,True,0.2965853658536585,0.25,expected_extra_seconds_per_visit=7.5672,0.3556463414634146,0.5,expected_extra_seconds_per_visit=15.8813,0.42053658536585364,0.8,expected_extra_seconds_per_visit=29.8800,0.5297951219512195,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S35,Fluid-Related Process / Preparation,final_assembly,FLUID_FILL_FUNCTIONAL,VEHICLE_MIX_OVERLOAD,True,0.2965853658536585,0.25,shift_toward_actual_slowest_variant=0.25,0.31512195121951214,0.5,shift_toward_actual_slowest_variant=0.60,0.34107317073170734,0.8,shift_toward_actual_slowest_variant=1.00,0.37073170731707317,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S35,Fluid-Related Process / Preparation,final_assembly,FLUID_FILL_FUNCTIONAL,ARRIVAL_BURST,True,0.2965853658536585,0.25,arrival_headway_multiplier=0.95,0.3121951219512195,0.5,arrival_headway_multiplier=0.88,0.3370288248337029,0.8,arrival_headway_multiplier=0.78,0.38023764853033143,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S35,Fluid-Related Process / Preparation,final_assembly,FLUID_FILL_FUNCTIONAL,EQUIPMENT_DEGRADATION_UNSEEN,True,0.2965853658536585,0.25,cycle_multiplier=1.4000,0.41521951219512193,0.5,cycle_multiplier=1.6000,0.47453658536585364,0.8,cycle_multiplier=1.8400,0.5457170731707317,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S36,Variant-Specific ICE / EV Process,final_assembly,FLUID_FILL_FUNCTIONAL,MANUAL_VARIATION,False,0.429219512195122,0.25,cycle_multiplier=1.2750,0.429219512195122,0.5,cycle_multiplier=1.4000,0.429219512195122,0.8,cycle_multiplier=1.5500,0.429219512195122,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S36,Variant-Specific ICE / EV Process,final_assembly,FLUID_FILL_FUNCTIONAL,MICRO_STOPS,True,0.429219512195122,0.25,expected_extra_seconds_per_visit=7.5672,0.5030457317073171,0.5,expected_extra_seconds_per_visit=15.8813,0.5841585365853659,0.8,expected_extra_seconds_per_visit=29.8800,0.7207317073170731,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S36,Variant-Specific ICE / EV Process,final_assembly,FLUID_FILL_FUNCTIONAL,VEHICLE_MIX_OVERLOAD,True,0.429219512195122,0.25,shift_toward_actual_slowest_variant=0.25,0.43971951219512195,0.5,shift_toward_actual_slowest_variant=0.60,0.4544195121951219,0.8,shift_toward_actual_slowest_variant=1.00,0.4712195121951219,INCAPABLE,EV,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S36,Variant-Specific ICE / EV Process,final_assembly,FLUID_FILL_FUNCTIONAL,ARRIVAL_BURST,True,0.429219512195122,0.25,arrival_headway_multiplier=0.95,0.45181001283697053,0.5,arrival_headway_multiplier=0.88,0.487749445676275,0.8,arrival_headway_multiplier=0.78,0.550281425891182,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S36,Variant-Specific ICE / EV Process,final_assembly,FLUID_FILL_FUNCTIONAL,EQUIPMENT_DEGRADATION_UNSEEN,True,0.429219512195122,0.25,cycle_multiplier=1.4000,0.6009073170731708,0.5,cycle_multiplier=1.6000,0.6867512195121952,0.8,cycle_multiplier=1.8400,0.7897639024390245,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S37,Functional Assembly Check,final_assembly,INSPECTION_EOL_TESTING,MANUAL_VARIATION,False,0.44878048780487806,0.25,cycle_multiplier=1.2750,0.44878048780487806,0.5,cycle_multiplier=1.4000,0.44878048780487806,0.8,cycle_multiplier=1.5500,0.44878048780487806,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S37,Functional Assembly Check,final_assembly,INSPECTION_EOL_TESTING,MICRO_STOPS,True,0.44878048780487806,0.25,expected_extra_seconds_per_visit=7.5672,0.5226067073170731,0.5,expected_extra_seconds_per_visit=15.8813,0.603719512195122,0.8,expected_extra_seconds_per_visit=29.8800,0.7402926829268293,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S37,Functional Assembly Check,final_assembly,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,True,0.44878048780487806,0.25,shift_toward_actual_slowest_variant=0.25,0.44878048780487806,0.5,shift_toward_actual_slowest_variant=0.60,0.44878048780487806,0.8,shift_toward_actual_slowest_variant=1.00,0.44878048780487806,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S37,Functional Assembly Check,final_assembly,INSPECTION_EOL_TESTING,ARRIVAL_BURST,True,0.44878048780487806,0.25,arrival_headway_multiplier=0.95,0.472400513478819,0.5,arrival_headway_multiplier=0.88,0.5099778270509978,0.8,arrival_headway_multiplier=0.78,0.5753595997498436,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S37,Functional Assembly Check,final_assembly,INSPECTION_EOL_TESTING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.44878048780487806,0.25,cycle_multiplier=1.4000,0.6282926829268293,0.5,cycle_multiplier=1.6000,0.718048780487805,0.8,cycle_multiplier=1.8400,0.8257560975609757,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S38,Final Trim / Manual Inspection,final_assembly,MANUAL_ASSEMBLY,MANUAL_VARIATION,True,0.5853658536585366,0.25,cycle_multiplier=1.2750,0.746341463414634,0.5,cycle_multiplier=1.4000,0.8195121951219512,0.8,cycle_multiplier=1.5500,0.9073170731707315,HARD_NEGATIVE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S38,Final Trim / Manual Inspection,final_assembly,MANUAL_ASSEMBLY,MICRO_STOPS,False,0.5853658536585366,0.25,expected_extra_seconds_per_visit=7.5672,0.5853658536585366,0.5,expected_extra_seconds_per_visit=15.8813,0.5853658536585366,0.8,expected_extra_seconds_per_visit=29.8800,0.5853658536585366,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S38,Final Trim / Manual Inspection,final_assembly,MANUAL_ASSEMBLY,VEHICLE_MIX_OVERLOAD,True,0.5853658536585366,0.25,shift_toward_actual_slowest_variant=0.25,0.5853658536585366,0.5,shift_toward_actual_slowest_variant=0.60,0.5853658536585366,0.8,shift_toward_actual_slowest_variant=1.00,0.5853658536585366,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S38,Final Trim / Manual Inspection,final_assembly,MANUAL_ASSEMBLY,ARRIVAL_BURST,True,0.5853658536585366,0.25,arrival_headway_multiplier=0.95,0.6161745827984596,0.5,arrival_headway_multiplier=0.88,0.6651884700665188,0.8,arrival_headway_multiplier=0.78,0.7504690431519699,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S38,Final Trim / Manual Inspection,final_assembly,MANUAL_ASSEMBLY,EQUIPMENT_DEGRADATION_UNSEEN,False,0.5853658536585366,0.25,cycle_multiplier=1.4000,0.5853658536585366,0.5,cycle_multiplier=1.6000,0.5853658536585366,0.8,cycle_multiplier=1.8400,0.5853658536585366,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S39,Dimensional / Final Visual Check,inspection_eol,DIMENSIONAL_INSPECTION,MANUAL_VARIATION,False,0.2731707317073171,0.25,cycle_multiplier=1.2750,0.2731707317073171,0.5,cycle_multiplier=1.4000,0.2731707317073171,0.8,cycle_multiplier=1.5500,0.2731707317073171,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S39,Dimensional / Final Visual Check,inspection_eol,DIMENSIONAL_INSPECTION,MICRO_STOPS,True,0.2731707317073171,0.25,expected_extra_seconds_per_visit=7.5672,0.34699695121951224,0.5,expected_extra_seconds_per_visit=15.8813,0.428109756097561,0.8,expected_extra_seconds_per_visit=29.8800,0.5646829268292684,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S39,Dimensional / Final Visual Check,inspection_eol,DIMENSIONAL_INSPECTION,VEHICLE_MIX_OVERLOAD,True,0.2731707317073171,0.25,shift_toward_actual_slowest_variant=0.25,0.2731707317073171,0.5,shift_toward_actual_slowest_variant=0.60,0.2731707317073171,0.8,shift_toward_actual_slowest_variant=1.00,0.2731707317073171,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S39,Dimensional / Final Visual Check,inspection_eol,DIMENSIONAL_INSPECTION,ARRIVAL_BURST,True,0.2731707317073171,0.25,arrival_headway_multiplier=0.95,0.2875481386392812,0.5,arrival_headway_multiplier=0.88,0.31042128603104213,0.8,arrival_headway_multiplier=0.78,0.35021888680425267,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
